x,xl
http://purl.obolibrary.org/obo/UBERON_0011195,inferior parathyroid epithelium
http://purl.obolibrary.org/obo/UBERON_0022341,piriform cortex layer 2b
http://purl.obolibrary.org/obo/UBERON_0013610,inferior olive ventral accessory nucleus
http://purl.obolibrary.org/obo/UBERON_2005346,extrapancreatic duct
http://purl.obolibrary.org/obo/UBERON_0011096,lacrimal nerve
http://purl.obolibrary.org/obo/UBERON_0004296,respiratory system lymphatic vessel smooth muscle
http://purl.obolibrary.org/obo/UBERON_0012353,fin skeleton
http://purl.obolibrary.org/obo/CL_0000323,lysozyme secreting cell
http://purl.obolibrary.org/obo/UBERON_2001632,ectopterygoid tooth
http://purl.obolibrary.org/obo/UBERON_0018530,male inguinal ring
http://purl.obolibrary.org/obo/UBERON_0005123,metanephric prebend segment
http://purl.obolibrary.org/obo/UBERON_0002402,pleural cavity
http://purl.obolibrary.org/obo/CL_0002672,retinal progenitor cell
http://purl.obolibrary.org/obo/UBERON_5102544,individual digit of digitopodial skeleton
http://purl.obolibrary.org/obo/UBERON_0005091,left horn of sinus venosus
http://purl.obolibrary.org/obo/UBERON_0005211,renal medulla interstitium
http://purl.obolibrary.org/obo/UBERON_0006861,diaphysis proper
http://purl.obolibrary.org/obo/UBERON_0017629,mormyromast organ
http://purl.obolibrary.org/obo/UBERON_0002588,decussation of superior cerebellar peduncle
http://purl.obolibrary.org/obo/UBERON_0011867,extensor carpi radialis muscle
http://purl.obolibrary.org/obo/UBERON_0010933,orbicularis oris muscle
http://purl.obolibrary.org/obo/UBERON_0002676,ventral supraoptic decussation
http://purl.obolibrary.org/obo/UBERON_0003723,vestibular nerve
http://purl.obolibrary.org/obo/CL_0000178,Leydig cell
http://purl.obolibrary.org/obo/CL_0000354,blastemal cell
http://purl.obolibrary.org/obo/UBERON_5106049,digit 2 digitopodial skeleton
http://purl.obolibrary.org/obo/UBERON_0035608,dura mater lymph vessel
http://purl.obolibrary.org/obo/UBERON_0005397,brain arachnoid mater
http://purl.obolibrary.org/obo/UBERON_0010241,molar gland
http://purl.obolibrary.org/obo/UBERON_0010064,open anatomical space
http://purl.obolibrary.org/obo/UBERON_0002561,lumen of central nervous system
http://purl.obolibrary.org/obo/UBERON_0008346,duodenal epithelium
http://purl.obolibrary.org/obo/UBERON_0007645,future meninx
http://purl.obolibrary.org/obo/UBERON_0004758,salt gland
http://purl.obolibrary.org/obo/UBERON_0003637,manual digit 3 phalanx
http://purl.obolibrary.org/obo/UBERON_0002069,stratum granulosum of epidermis
http://purl.obolibrary.org/obo/UBERON_0010712,limb skeleton subdivision
http://purl.obolibrary.org/obo/UBERON_0004266,upper leg connective tissue
http://purl.obolibrary.org/obo/UBERON_0003902,retinal neural layer
http://purl.obolibrary.org/obo/UBERON_0010309,palpebral bone
http://purl.obolibrary.org/obo/UBERON_0001001,chitin-based cuticle
http://purl.obolibrary.org/obo/UBERON_0014501,proximal phalanx of digit 1
http://purl.obolibrary.org/obo/UBERON_0001646,abducens nerve
http://purl.obolibrary.org/obo/UBERON_3010455,blastopore lip
http://purl.obolibrary.org/obo/UBERON_0035877,primary somatosensory area barrel field layer 4
http://purl.obolibrary.org/obo/UBERON_0002088,lateral thoracic vein
http://purl.obolibrary.org/obo/UBERON_0008844,gubernaculum (female)
http://purl.obolibrary.org/obo/UBERON_0035965,wall of blood vessel
http://purl.obolibrary.org/obo/UBERON_2002031,orbital foramen
http://purl.obolibrary.org/obo/UBERON_0035098,hemipenis transversus muscle
http://purl.obolibrary.org/obo/UBERON_0005436,common hepatic artery
http://purl.obolibrary.org/obo/UBERON_0007260,intervertebral disk of third cervical vertebra
http://purl.obolibrary.org/obo/CL_1001578,vagina squamous cell
http://purl.obolibrary.org/obo/UBERON_2001924,occipital artery foramen
http://purl.obolibrary.org/obo/UBERON_0009756,spermaceti organ
http://purl.obolibrary.org/obo/UBERON_0003357,epithelium of tongue
http://purl.obolibrary.org/obo/UBERON_0003578,pedal digit connective tissue
http://purl.obolibrary.org/obo/UBERON_0004770,articular system
http://purl.obolibrary.org/obo/UBERON_0003843,dental epithelium
http://purl.obolibrary.org/obo/UBERON_0003666,upper jaw molar
http://purl.obolibrary.org/obo/UBERON_2000648,dorsal fin musculature
http://purl.obolibrary.org/obo/UBERON_0010161,lumen of blood vessel
http://purl.obolibrary.org/obo/UBERON_0005712,midgut duodenum mesentery
http://purl.obolibrary.org/obo/UBERON_0002013,superior hypogastric nerve plexus
http://purl.obolibrary.org/obo/UBERON_0008284,columnella muscle
http://purl.obolibrary.org/obo/UBERON_0001976,epithelium of esophagus
http://purl.obolibrary.org/obo/UBERON_0034670,palatal taste bud
http://purl.obolibrary.org/obo/UBERON_0001179,peritoneal cavity
http://purl.obolibrary.org/obo/UBERON_0034891,insular cortex
http://purl.obolibrary.org/obo/UBERON_0002712,premammillary nucleus
http://purl.obolibrary.org/obo/UBERON_0002493,uterine artery
http://purl.obolibrary.org/obo/UBERON_0012354,acropodium region
http://purl.obolibrary.org/obo/UBERON_0024382,ventral nerve root of lumbar spinal cord
http://purl.obolibrary.org/obo/UBERON_0011196,superior parathyroid epithelium
http://purl.obolibrary.org/obo/UBERON_0007473,lumen of epithelial sac
http://purl.obolibrary.org/obo/UBERON_0013507,thoracic vertebra cartilage element
http://purl.obolibrary.org/obo/UBERON_0011593,maxillary tooth
http://purl.obolibrary.org/obo/UBERON_2005100,intervessel commissure
http://purl.obolibrary.org/obo/UBERON_0017628,swim bladder gas gland
http://purl.obolibrary.org/obo/UBERON_0002315,gray matter of spinal cord
http://purl.obolibrary.org/obo/CL_1001590,epididymis glandular cell
http://purl.obolibrary.org/obo/UBERON_0009501,mesenchyme of fronto-nasal process
http://purl.obolibrary.org/obo/UBERON_0003231,epithelium of hip
http://purl.obolibrary.org/obo/UBERON_0013499,glossopharyngeal-vagus IX-X preganglion complex
http://purl.obolibrary.org/obo/UBERON_0004767,vomerine tooth
http://purl.obolibrary.org/obo/UBERON_0005124,metanephric proximal convoluted tubule
http://purl.obolibrary.org/obo/UBERON_0002226,basilar membrane of cochlea
http://purl.obolibrary.org/obo/UBERON_0035607,accessory nerve cord of dorsal region
http://purl.obolibrary.org/obo/UBERON_0015152,gland of ocular region
http://purl.obolibrary.org/obo/UBERON_0005212,Leydig cell region of testis
http://purl.obolibrary.org/obo/UBERON_3010524,bronchial tube
http://purl.obolibrary.org/obo/UBERON_0001240,muscularis mucosae of intestine
http://purl.obolibrary.org/obo/UBERON_0034930,auricular feather
http://purl.obolibrary.org/obo/UBERON_0003636,manual digit 2 phalanx
http://purl.obolibrary.org/obo/UBERON_0013161,left lateral ventricle
http://purl.obolibrary.org/obo/UBERON_0005398,female reproductive gland
http://purl.obolibrary.org/obo/UBERON_0010242,anterior buccal gland
http://purl.obolibrary.org/obo/UBERON_0001311,inferior vesical artery
http://purl.obolibrary.org/obo/UBERON_0004182,mammary gland cord
http://purl.obolibrary.org/obo/UBERON_0004663,aorta wall
http://purl.obolibrary.org/obo/UBERON_0004476,musculature of shoulder
http://purl.obolibrary.org/obo/UBERON_0004270,lower leg connective tissue
http://purl.obolibrary.org/obo/UBERON_0035588,subpretectal complex of Aves
http://purl.obolibrary.org/obo/UBERON_0004330,proximal phalanx of manual digit 4
http://purl.obolibrary.org/obo/UBERON_0004248,pedal digit bone
http://purl.obolibrary.org/obo/UBERON_0006072,cervical region of vertebral column
http://purl.obolibrary.org/obo/UBERON_4300087,mesopterygium bone
http://purl.obolibrary.org/obo/UBERON_3010189,ulnar protuberances
http://purl.obolibrary.org/obo/UBERON_0001645,trigeminal nerve
http://purl.obolibrary.org/obo/UBERON_0005985,coronary vessel
http://purl.obolibrary.org/obo/UBERON_0002485,prostate duct
http://purl.obolibrary.org/obo/UBERON_4200094,inner digits of hand
http://purl.obolibrary.org/obo/UBERON_0003638,manual digit 4 phalanx
http://purl.obolibrary.org/obo/CL_0005019,pancreatic epsilon cell
http://purl.obolibrary.org/obo/UBERON_0010713,paired fin skeleton
http://purl.obolibrary.org/obo/UBERON_0027371,striosome
http://purl.obolibrary.org/obo/UBERON_0005507,rhombomere 3
http://purl.obolibrary.org/obo/UBERON_0001824,mucosa of larynx
http://purl.obolibrary.org/obo/CL_0000355,multi-potent skeletal muscle stem cell
http://purl.obolibrary.org/obo/UBERON_0014502,proximal phalanx of digit 2
http://purl.obolibrary.org/obo/UBERON_0007249,dorsal accessory inferior olivary nucleus
http://purl.obolibrary.org/obo/UBERON_0035099,transversus perinei muscle
http://purl.obolibrary.org/obo/UBERON_2000581,rostral tuberal nucleus
http://purl.obolibrary.org/obo/UBERON_0002235,tubercle of rib
http://purl.obolibrary.org/obo/UBERON_0002820,zona arcuata of basilar membrane of cochlea
http://purl.obolibrary.org/obo/UBERON_0004179,prostate glandular acinus
http://purl.obolibrary.org/obo/UBERON_0012059,right lung lower lobe bronchiole
http://purl.obolibrary.org/obo/UBERON_0004104,hairline
http://purl.obolibrary.org/obo/UBERON_0012324,transverse cervical artery
http://purl.obolibrary.org/obo/UBERON_2001925,spiracular canal
http://purl.obolibrary.org/obo/UBERON_0007261,intervertebral disk of fourth cervical vertebra
http://purl.obolibrary.org/obo/UBERON_0008320,common penile artery
http://purl.obolibrary.org/obo/UBERON_0008203,pelvic cavity
http://purl.obolibrary.org/obo/UBERON_0035968,bulboid corpuscle
http://purl.obolibrary.org/obo/UBERON_0018676,renal nerve plexus
http://purl.obolibrary.org/obo/UBERON_0004771,posterior nasal aperture
http://purl.obolibrary.org/obo/UBERON_2000826,central nucleus torus semicircularis
http://purl.obolibrary.org/obo/UBERON_0017637,marginal venous sinus
http://purl.obolibrary.org/obo/UBERON_0002089,thoracodorsal vein
http://purl.obolibrary.org/obo/UBERON_0003281,mesentery of stomach
http://purl.obolibrary.org/obo/UBERON_0003579,shoulder connective tissue
http://purl.obolibrary.org/obo/UBERON_0002014,inferior hypogastric nerve plexus
http://purl.obolibrary.org/obo/UBERON_0003667,lower jaw molar
http://purl.obolibrary.org/obo/UBERON_0035201,gastrocolic ligament
http://purl.obolibrary.org/obo/UBERON_0006832,lumen of open tracheal system trachea
http://purl.obolibrary.org/obo/UBERON_0002500,zygomatic arch
http://purl.obolibrary.org/obo/UBERON_0010329,paired limb/fin bud mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010162,post-anal tail tip
http://purl.obolibrary.org/obo/UBERON_0011819,lumen of atrioventricular canal
http://purl.obolibrary.org/obo/UBERON_0005133,metanephric glomerulus vasculature
http://purl.obolibrary.org/obo/UBERON_0004790,skin mucous gland
http://purl.obolibrary.org/obo/UBERON_0009553,distal segment of pedal digit
http://purl.obolibrary.org/obo/UBERON_0003846,thymus epithelium
http://purl.obolibrary.org/obo/UBERON_0010894,keratinous tooth
http://purl.obolibrary.org/obo/CL_0000424,excretory cell
http://purl.obolibrary.org/obo/UBERON_0004475,musculature of hip
http://purl.obolibrary.org/obo/UBERON_0012355,manual acropodium region
http://purl.obolibrary.org/obo/UBERON_0005410,cartilaginous otic capsule
http://purl.obolibrary.org/obo/UBERON_0003043,posterior part of anterior commissure
http://purl.obolibrary.org/obo/UBERON_0011594,dentary tooth
http://purl.obolibrary.org/obo/CL_1001591,oviduct glandular cell
http://purl.obolibrary.org/obo/UBERON_0008285,rumen epithelium
http://purl.obolibrary.org/obo/UBERON_0004768,bone of lower jaw
http://purl.obolibrary.org/obo/UBERON_0002404,transversus thoracis
http://purl.obolibrary.org/obo/UBERON_3010201,dorsal tail tubercle
http://purl.obolibrary.org/obo/UBERON_0009502,ventral mesentery of mesentery of foregut-midgut junction
http://purl.obolibrary.org/obo/UBERON_0003232,epithelium of knee
http://purl.obolibrary.org/obo/UBERON_0003640,pedal digit 1 phalanx
http://purl.obolibrary.org/obo/UBERON_0001742,epiglottic cartilage
http://purl.obolibrary.org/obo/UBERON_0015784,duct of olfactory gland
http://purl.obolibrary.org/obo/UBERON_0013508,thoracic vertebra pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0015855,ventral ectodermal ridge
http://purl.obolibrary.org/obo/UBERON_0007154,inferior epigastric vein
http://purl.obolibrary.org/obo/UBERON_0000936,posterior commissure
http://purl.obolibrary.org/obo/UBERON_2005101,interray vessel
http://purl.obolibrary.org/obo/UBERON_0002285,telencephalic ventricle
http://purl.obolibrary.org/obo/UBERON_0034931,perforant path
http://purl.obolibrary.org/obo/UBERON_0002318,white matter of spinal cord
http://purl.obolibrary.org/obo/UBERON_0002406,pericardial sac
http://purl.obolibrary.org/obo/UBERON_4300088,metapterygium bone
http://purl.obolibrary.org/obo/UBERON_0004183,placental labyrinth blood vessel
http://purl.obolibrary.org/obo/UBERON_0004664,aorta tunica adventitia
http://purl.obolibrary.org/obo/UBERON_2000401,octaval nerve sensory nucleus
http://purl.obolibrary.org/obo/UBERON_0014692,superficial epigastric vein
http://purl.obolibrary.org/obo/UBERON_0005125,metanephric proximal straight tubule
http://purl.obolibrary.org/obo/UBERON_0006073,thoracic region of vertebral column
http://purl.obolibrary.org/obo/UBERON_3000701,intervertebral space
http://purl.obolibrary.org/obo/UBERON_0005213,outer renal medulla interstitium
http://purl.obolibrary.org/obo/UBERON_0006863,proximal metaphysis of femur
http://purl.obolibrary.org/obo/UBERON_3010006,dorsal skin texture
http://purl.obolibrary.org/obo/UBERON_0003639,manual digit 5 phalanx
http://purl.obolibrary.org/obo/UBERON_0002398,manus
http://purl.obolibrary.org/obo/UBERON_0000040,Leydig's organ
http://purl.obolibrary.org/obo/UBERON_0007807,connecting stalk vasculature
http://purl.obolibrary.org/obo/UBERON_0003328,mesenchyme of footplate
http://purl.obolibrary.org/obo/UBERON_0009584,1st arch mandibular mesenchyme
http://purl.obolibrary.org/obo/UBERON_0001003,skin epidermis
http://purl.obolibrary.org/obo/UBERON_0022286,secretion of nictitans gland
http://purl.obolibrary.org/obo/UBERON_0023740,habenulo-interpeduncular tract of midbrain
http://purl.obolibrary.org/obo/UBERON_0013162,right lateral ventricle
http://purl.obolibrary.org/obo/UBERON_0001312,superior vesical artery
http://purl.obolibrary.org/obo/UBERON_0005278,nail bed of finger
http://purl.obolibrary.org/obo/UBERON_0014503,proximal phalanx of digit 3
http://purl.obolibrary.org/obo/UBERON_0004249,manual digit bone
http://purl.obolibrary.org/obo/UBERON_0015027,manual digit 3 phalanx endochondral element
http://purl.obolibrary.org/obo/UBERON_0001549,dorsal metatarsal vein
http://purl.obolibrary.org/obo/UBERON_0008846,skeletal ligament
http://purl.obolibrary.org/obo/UBERON_0034736,coracoclavicular ligament
http://purl.obolibrary.org/obo/UBERON_0002563,central nucleus of inferior colliculus
http://purl.obolibrary.org/obo/UBERON_0012237,superior phrenic vein
http://purl.obolibrary.org/obo/UBERON_0002170,upper lobe of right lung
http://purl.obolibrary.org/obo/UBERON_0005659,primary palate epithelium
http://purl.obolibrary.org/obo/UBERON_0004222,stomach smooth muscle
http://purl.obolibrary.org/obo/UBERON_0004268,lower arm connective tissue
http://purl.obolibrary.org/obo/UBERON_3010721,limb villosities
http://purl.obolibrary.org/obo/UBERON_0006668,carotid canal
http://purl.obolibrary.org/obo/UBERON_0014505,proximal phalanx of digit 5
http://purl.obolibrary.org/obo/UBERON_0009857,cavum septum pellucidum
http://purl.obolibrary.org/obo/UBERON_3010163,metacarpal fold
http://purl.obolibrary.org/obo/UBERON_0008321,deep artery of penis
http://purl.obolibrary.org/obo/UBERON_0001799,vitreous chamber of eyeball
http://purl.obolibrary.org/obo/UBERON_0017638,primitive marginal sinus
http://purl.obolibrary.org/obo/UBERON_0035969,encapsulated tactile receptor
http://purl.obolibrary.org/obo/UBERON_0010878,humeral patagium
http://purl.obolibrary.org/obo/UBERON_0012239,urinary bladder vasculature
http://purl.obolibrary.org/obo/UBERON_0004673,trigeminal nerve root
http://purl.obolibrary.org/obo/CL_0000634,Claudius cell
http://purl.obolibrary.org/obo/UBERON_0014380,flexor digitorum brevis muscle
http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule
http://purl.obolibrary.org/obo/UBERON_0005134,metanephric nephron epithelium
http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra
http://purl.obolibrary.org/obo/UBERON_0005063,left ventricular compact myocardium
http://purl.obolibrary.org/obo/UBERON_0005838,fasciculus of brain
http://purl.obolibrary.org/obo/UBERON_0006833,lumen of trachea
http://purl.obolibrary.org/obo/UBERON_0011017,semispinalis muscle
http://purl.obolibrary.org/obo/UBERON_0005438,coronary sinus
http://purl.obolibrary.org/obo/UBERON_0007262,intervertebral disk of fifth cervical vertebra
