x,xl
http://purl.obolibrary.org/obo/GO_0015165,pyrimidine nucleotide-sugar transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0016259,selenocysteine metabolic process
http://purl.obolibrary.org/obo/GO_0001541,ovarian follicle development
http://purl.obolibrary.org/obo/GO_0000910,cytokinesis
http://purl.obolibrary.org/obo/GO_0006642,triglyceride mobilization
http://purl.obolibrary.org/obo/GO_0034086,maintenance of sister chromatid cohesion
http://purl.obolibrary.org/obo/GO_0044228,host cell surface
http://purl.obolibrary.org/obo/GO_0003276,apoptotic process involved in heart valve morphogenesis
http://purl.obolibrary.org/obo/GO_0031269,pseudopodium assembly
http://purl.obolibrary.org/obo/GO_0019813,type III site-specific deoxyribonuclease complex
http://purl.obolibrary.org/obo/GO_0014069,postsynaptic density
http://purl.obolibrary.org/obo/GO_0045270,"plasma membrane proton-transporting ATP synthase, central stalk"
http://purl.obolibrary.org/obo/GO_0007580,extrachromosomal circular DNA accumulation involved in cell aging
http://purl.obolibrary.org/obo/GO_0034710,inhibin complex binding
http://purl.obolibrary.org/obo/GO_0008203,cholesterol metabolic process
http://purl.obolibrary.org/obo/GO_0000149,SNARE binding
http://purl.obolibrary.org/obo/GO_0009353,mitochondrial oxoglutarate dehydrogenase complex
http://purl.obolibrary.org/obo/GO_0015204,urea transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0071282,cellular response to iron(II) ion
http://purl.obolibrary.org/obo/GO_0043122,regulation of I-kappaB kinase/NF-kappaB signaling
http://purl.obolibrary.org/obo/GO_0015886,heme transport
http://purl.obolibrary.org/obo/GO_1901505,carbohydrate derivative transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0000798,nuclear cohesin complex
http://purl.obolibrary.org/obo/GO_0004862,cAMP-dependent protein kinase inhibitor activity
http://purl.obolibrary.org/obo/GO_0120221,maintenance of ciliary planar beating movement pattern
http://purl.obolibrary.org/obo/GO_0045248,cytosolic oxoglutarate dehydrogenase complex
http://purl.obolibrary.org/obo/GO_0043551,regulation of phosphatidylinositol 3-kinase activity
http://purl.obolibrary.org/obo/GO_0015361,low-affinity sodium:dicarboxylate symporter activity
http://purl.obolibrary.org/obo/GO_0018878,"aerobic beta-1,2,3,4,5,6-hexachlorocyclohexane metabolic process"
http://purl.obolibrary.org/obo/GO_0097110,scaffold protein binding
http://purl.obolibrary.org/obo/GO_0061577,calcium ion transmembrane transport via high voltage-gated calcium channel
http://purl.obolibrary.org/obo/GO_0030201,heparan sulfate proteoglycan metabolic process
http://purl.obolibrary.org/obo/GO_0005548,phospholipid transporter activity
http://purl.obolibrary.org/obo/GO_0042971,lactone transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0001995,norepinephrine-epinephrine catabolic process in blood stream
http://purl.obolibrary.org/obo/GO_0070715,sodium-dependent organic cation transport
http://purl.obolibrary.org/obo/GO_0044589,pectin binding
http://purl.obolibrary.org/obo/GO_0007200,phospholipase C-activating G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_1902728,positive regulation of growth factor dependent skeletal muscle satellite cell proliferation
http://purl.obolibrary.org/obo/GO_1990935,splicing factor binding
http://purl.obolibrary.org/obo/GO_0080005,photosystem stoichiometry adjustment
http://purl.obolibrary.org/obo/GO_1990430,extracellular matrix protein binding
http://purl.obolibrary.org/obo/GO_0006948,induction by virus of host cell-cell fusion
http://purl.obolibrary.org/obo/GO_0005900,oncostatin-M receptor complex
http://purl.obolibrary.org/obo/GO_0071425,hematopoietic stem cell proliferation
http://purl.obolibrary.org/obo/GO_0048788,cytoskeleton of presynaptic active zone
http://purl.obolibrary.org/obo/GO_0032186,cellular bud neck septin ring organization
http://purl.obolibrary.org/obo/GO_0035230,cytoneme
http://purl.obolibrary.org/obo/GO_0051839,regulation by host of cytolysis of symbiont cells
http://purl.obolibrary.org/obo/GO_2000996,positive regulation of mannan catabolic process
http://purl.obolibrary.org/obo/GO_0015166,polyol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0019812,type I site-specific deoxyribonuclease complex
http://purl.obolibrary.org/obo/GO_0072007,mesangial cell differentiation
http://purl.obolibrary.org/obo/GO_0044229,host cell periplasmic space
http://purl.obolibrary.org/obo/GO_0042917,alkylphosphonate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0099738,cell cortex region
http://purl.obolibrary.org/obo/GO_0034492,hydrogenosome lumen
http://purl.obolibrary.org/obo/GO_0034711,inhibin binding
http://purl.obolibrary.org/obo/GO_0072281,mesenchymal stem cell differentiation involved in metanephric nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0048502,ATPase-coupled thiamine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0052781,chitobiose catabolic process
http://purl.obolibrary.org/obo/GO_0019092,mitochondrial srRNA export from mitochondrion
http://purl.obolibrary.org/obo/GO_0061734,parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
http://purl.obolibrary.org/obo/GO_0034295,basidiospore formation
http://purl.obolibrary.org/obo/GO_1990235,diamine N-acetyltransferase complex
http://purl.obolibrary.org/obo/GO_0015205,nucleobase transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0035744,T-helper 1 cell cytokine production
http://purl.obolibrary.org/obo/GO_0071283,cellular response to iron(III) ion
http://purl.obolibrary.org/obo/GO_0045249,cytosol pyruvate dehydrogenase (lipoamide) phosphatase complex
http://purl.obolibrary.org/obo/GO_0015887,pantothenate transmembrane transport
http://purl.obolibrary.org/obo/GO_0030948,negative regulation of vascular endothelial growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0015362,high-affinity sodium:dicarboxylate symporter activity
http://purl.obolibrary.org/obo/GO_0097111,endoplasmic reticulum-Golgi intermediate compartment organization
http://purl.obolibrary.org/obo/GO_0007015,actin filament organization
http://purl.obolibrary.org/obo/GO_0061765,modulation by virus of host NIK/NF-kappaB signaling
http://purl.obolibrary.org/obo/GO_0042909,acridine transport
http://purl.obolibrary.org/obo/GO_0002116,semaphorin receptor complex
http://purl.obolibrary.org/obo/GO_0071426,ribonucleoprotein complex export from nucleus
http://purl.obolibrary.org/obo/GO_1901678,iron coordination entity transport
http://purl.obolibrary.org/obo/GO_0090210,regulation of establishment of blood-brain barrier
http://purl.obolibrary.org/obo/GO_0032070,regulation of deoxyribonuclease activity
http://purl.obolibrary.org/obo/GO_0035231,cytoneme assembly
http://purl.obolibrary.org/obo/GO_0015167,arabitol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0008603,cAMP-dependent protein kinase regulator activity
http://purl.obolibrary.org/obo/GO_0042270,protection from natural killer cell mediated cytotoxicity
http://purl.obolibrary.org/obo/GO_0031175,neuron projection development
http://purl.obolibrary.org/obo/GO_0098866,multivesicular body fusion to apical plasma membrane
http://purl.obolibrary.org/obo/GO_0042918,alkanesulfonate transport
http://purl.obolibrary.org/obo/GO_0070014,sucrase-isomaltase complex
http://purl.obolibrary.org/obo/GO_0002533,lysosomal enzyme secretion involved in inflammatory response
http://purl.obolibrary.org/obo/GO_0070899,mitochondrial tRNA wobble uridine modification
http://purl.obolibrary.org/obo/GO_0019093,mitochondrial RNA localization
http://purl.obolibrary.org/obo/GO_0061735,DNM1L-mediated stimulation of mitophagy in response to mitochondrial depolarization
http://purl.obolibrary.org/obo/GO_0034296,zygospore formation
http://purl.obolibrary.org/obo/GO_0015718,monocarboxylic acid transport
http://purl.obolibrary.org/obo/GO_0035745,T-helper 2 cell cytokine production
http://purl.obolibrary.org/obo/GO_0070678,preprotein binding
http://purl.obolibrary.org/obo/GO_0003115,regulation of vasoconstriction by epinephrine
http://purl.obolibrary.org/obo/GO_0110103,RNA polymerase II termination complex
http://purl.obolibrary.org/obo/GO_0051504,diterpene phytoalexin precursor biosynthetic process pathway
http://purl.obolibrary.org/obo/GO_0000409,regulation of transcription by galactose
http://purl.obolibrary.org/obo/GO_0031436,BRCA1-BARD1 complex
http://purl.obolibrary.org/obo/GO_0015888,thiamine transport
http://purl.obolibrary.org/obo/GO_1990488,anaerobic cellulose catabolic process
http://purl.obolibrary.org/obo/GO_0080163,regulation of protein serine/threonine phosphatase activity
http://purl.obolibrary.org/obo/GO_0050716,positive regulation of interleukin-1 secretion
http://purl.obolibrary.org/obo/GO_0042802,identical protein binding
http://purl.obolibrary.org/obo/GO_0060743,epithelial cell maturation involved in prostate gland development
http://purl.obolibrary.org/obo/GO_0030026,cellular manganese ion homeostasis
http://purl.obolibrary.org/obo/GO_0030205,dermatan sulfate metabolic process
http://purl.obolibrary.org/obo/GO_0045281,succinate dehydrogenase complex
http://purl.obolibrary.org/obo/GO_0008331,high voltage-gated calcium channel activity
http://purl.obolibrary.org/obo/GO_0036033,mediator complex binding
http://purl.obolibrary.org/obo/GO_0015623,ATPase-coupled iron-chelate transporter activity
http://purl.obolibrary.org/obo/GO_0042271,susceptibility to natural killer cell mediated cytotoxicity
http://purl.obolibrary.org/obo/GO_0007202,activation of phospholipase C activity
http://purl.obolibrary.org/obo/GO_1990198,ModE complex
http://purl.obolibrary.org/obo/GO_0097602,cullin family protein binding
http://purl.obolibrary.org/obo/GO_0015168,glycerol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0010498,proteasomal protein catabolic process
http://purl.obolibrary.org/obo/GO_0040029,"regulation of gene expression, epigenetic"
http://purl.obolibrary.org/obo/GO_0003723,RNA binding
http://purl.obolibrary.org/obo/GO_0010090,trichome morphogenesis
http://purl.obolibrary.org/obo/GO_0046778,modification by virus of host mRNA processing
http://purl.obolibrary.org/obo/GO_0042919,benzoate transport
http://purl.obolibrary.org/obo/GO_0034494,microneme lumen
http://purl.obolibrary.org/obo/GO_0150201,positive regulation of transport across blood-brain barrier
http://purl.obolibrary.org/obo/GO_0002289,NK T cell proliferation involved in immune response
http://purl.obolibrary.org/obo/GO_2000061,regulation of ureter smooth muscle cell differentiation
http://purl.obolibrary.org/obo/GO_0003684,damaged DNA binding
http://purl.obolibrary.org/obo/GO_0009868,"jasmonic acid and ethylene-dependent systemic resistance, jasmonic acid mediated signaling pathway"
http://purl.obolibrary.org/obo/GO_0060681,branch elongation involved in ureteric bud branching
http://purl.obolibrary.org/obo/GO_0051726,regulation of cell cycle
http://purl.obolibrary.org/obo/GO_0072062,proximal convoluted tubule segment 1 cell differentiation
http://purl.obolibrary.org/obo/GO_0003116,regulation of vasoconstriction by norepinephrine
http://purl.obolibrary.org/obo/GO_0110104,mRNA alternative polyadenylation
http://purl.obolibrary.org/obo/GO_0045320,chloroplast proton-transporting ATP synthase complex
http://purl.obolibrary.org/obo/GO_0031554,"regulation of DNA-templated transcription, termination"
http://purl.obolibrary.org/obo/GO_0006853,carnitine shuttle
http://purl.obolibrary.org/obo/GO_0004969,histamine receptor activity
http://purl.obolibrary.org/obo/GO_0010706,ganglioside biosynthetic process via lactosylceramide
http://purl.obolibrary.org/obo/GO_0015207,adenine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1990489,anaerobic pectin catabolic process
http://purl.obolibrary.org/obo/GO_0051896,regulation of protein kinase B signaling
http://purl.obolibrary.org/obo/GO_0050717,positive regulation of interleukin-1 alpha secretion
http://purl.obolibrary.org/obo/GO_0040038,polar body extrusion after meiotic divisions
http://purl.obolibrary.org/obo/GO_0019955,cytokine binding
http://purl.obolibrary.org/obo/GO_1900865,chloroplast RNA modification
http://purl.obolibrary.org/obo/GO_0030204,chondroitin sulfate metabolic process
http://purl.obolibrary.org/obo/GO_0097659,nucleic acid-templated transcription
http://purl.obolibrary.org/obo/GO_0008332,low voltage-gated calcium channel activity
http://purl.obolibrary.org/obo/GO_0033577,protein glycosylation in endoplasmic reticulum
http://purl.obolibrary.org/obo/GO_0042890,3-phenylpropionic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0030206,chondroitin sulfate biosynthetic process
http://purl.obolibrary.org/obo/GO_0038140,ERBB4-ERBB3 complex
http://purl.obolibrary.org/obo/GO_0045282,plasma membrane succinate dehydrogenase complex
http://purl.obolibrary.org/obo/GO_0015774,polysaccharide transport
http://purl.obolibrary.org/obo/GO_0015216,purine nucleotide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0001173,DNA-templated transcriptional start site selection
http://purl.obolibrary.org/obo/GO_0034501,protein localization to kinetochore
http://purl.obolibrary.org/obo/GO_0010091,trichome branching
http://purl.obolibrary.org/obo/GO_1902426,deactivation of mitotic spindle assembly checkpoint
http://purl.obolibrary.org/obo/GO_0034221,fungal-type cell wall chitin biosynthetic process
http://purl.obolibrary.org/obo/GO_0098751,bone cell development
http://purl.obolibrary.org/obo/GO_0006539,glutamate catabolic process via 2-oxoglutarate
http://purl.obolibrary.org/obo/GO_0070584,mitochondrion morphogenesis
http://purl.obolibrary.org/obo/GO_0015169,glycerol-3-phosphate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0007143,female meiotic nuclear division
http://purl.obolibrary.org/obo/GO_1902760,Mo(VI)-molybdopterin cytosine dinucleotide biosynthetic process
http://purl.obolibrary.org/obo/GO_0007416,synapse assembly
http://purl.obolibrary.org/obo/GO_0010069,zygote asymmetric cytokinesis in embryo sac
